# XAS / LUCIA / SOLEIL : 
# Date : sam. 29 mai 2021
#
# TARGET : GFL_PL_08_01_S_pt2
# Total number of scan(s) : 2
# Scan N° : 2
# Coordinates : 
#               Horizontal : 8507
#               Vertical : -3781
#               Depth : 9059.8
#               Rotation : 5.002
# ROI window : 
#               ROI_inf : 490
#               ROI_sup : 525
#
# Start of this scan : 04:58:29
# End of this scan : 05:04:56
#
# I0 current at start (µA) : 0
# USER COMMENTS : 
# 
# EXPERIMENTAL CONFIGURATION : 
# Undulator Harmonic : 5       Offset : nan
# Undulator Polarization : 0
# Low pass filter angle (°) : 0.800863         translation (µm) : -354
# Monochromator Crystal : 1: Si 111
#
# SCAN : 
# Range		From(eV)	To(eV)		Step(eV)	Time(sec)
## 1		2455		2465		1		1
## 2		2465.2		2488		0.2		1
## 3		2489		2525		1		1
#
# Energy	Io		FY		DeadTime		FY_c		TEY		It		Ctr4
2495		37081		2203		29.0968		3107.05		325		85		0
2496		37079		2284		29.0973		3221.32		324		88		0
2497		37104		2306		29.12		3253.39		309		88		0
2498		37127		2283		29.1313		3221.45		326		86		0
2499		37158		2295		29.0959		3236.77		317		86		0
2500		37181		2235		28.951		3145.72		314		88		0
2501		37220		2261		29.1188		3189.84		315		85		0
2502		37215		2247		29.0192		3165.64		320		85		0
2503		37180		2280		29.2388		3222.11		326		83		0
2504		37182		2186		29.1425		3085.06		311		85		0
2505		37221		2098		29.3235		2968.45		322		87		0
2506		37367		2168		29.2189		3062.97		313		86		0
2507		37397		2151		29.1265		3034.99		306		85		0
2508		37388		2071		29.1044		2921.2		323		85		0
2509		37472		2043		29.2292		2886.78		332		83		0
2510		37479		2095		29.1191		2955.66		310		87		0
2511		37470		2056		29.0983		2899.79		316		87		0
2512		37439		1970		29.1575		2780.82		311		85		0
2513		37444		2036		29.2273		2876.82		320		84		0
2514		37429		2039		29.1575		2878.21		319		86		0
2515		37441		2015		29.2095		2846.43		312		86		0
2516		37471		2068		29.0835		2916.1		319		85		0
2517		37456		2087		29.0795		2942.73		310		87		0
2518		37456		1969		29.0579		2775.5		317		85		0
2519		37466		2001		29.1292		2823.45		326		86		0
2520		37510		1996		29.1417		2816.89		320		86		0
2521		37469		1987		28.9717		2797.48		310		87		0
2522		37461		2012		29.0224		2834.7		318		85		0
2523		37404		2023		29.0528		2851.42		324		85		0
2524		37471		2061		29.098		2906.83		313		84		0
